"corr","gene","n","type","model","sample"
0.570673265401662,"SCD","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.501912534304205,"FASN","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.117628474766242,"CEACAM6","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.286479169639596,"AGR3","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.6025289930767,"FOXA1","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.0615405896292688,"KRT23","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.633019703228826,"EPCAM","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.0241695245603063,"KRT6B","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.265954323125902,"ABCC11","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.53888704476903,"ERBB2","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.536537239673369,"TACSTD2","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.522372267453564,"GATA3","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.040192689953983,"KRT14","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.0343941556565372,"KRT5","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.342428379924979,"KRT7","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.574119421095571,"ANKRD30A","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.590759278326091,"MLPH","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.246333777502671,"SERHL2","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.301599269351517,"ADH1B","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.270464943486962,"SERPINA3","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.636442089294991,"KRT8","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.460345886412621,"CXCL12","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.64173744910286,"PTPRC","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.539364283448212,"CCDC80","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.470128911797612,"MYO5B","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.0430701465356128,"SFRP1","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.556511428942922,"CDH1","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.577597425718379,"CXCR4","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.510293217297316,"S100A14","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.574735320407731,"CD9","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.383137928532292,"TFAP2A","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.565432181905875,"CCND1","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.617498542523423,"IL7R","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.424517657594658,"AR","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.254769664556781,"PTGDS","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.532805252004412,"POSTN","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.385408704301051,"LYPD3","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.534844890526222,"LUM","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.204914448436029,"ESR1","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.319599795493105,"MS4A1","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.52355970130599,"DSP","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.421140653809007,"SFRP4","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.0989728633200397,"MZB1","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.319328996382111,"KLF5","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.042083606243362,"MYH11","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.468047787558874,"FBLN1","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.578395287534656,"TRAC","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
0.0256628593056973,"PTN","top_50","svg","+ref (w/o cell type, w/o neighbourhood)","breast_sample1"
-0.0100123757851193,"ADIPOQ","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.00233110704086691,"OPRPN","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.635948363813561,"SCD","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.554294894663172,"FASN","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.11500825975804,"CEACAM6","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.298327340674086,"AGR3","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.653161951355625,"FOXA1","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.0836245402449517,"KRT23","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.707379363009651,"EPCAM","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.0731871937434004,"KRT6B","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.300050534715059,"ABCC11","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.601293905774969,"ERBB2","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.623559433216451,"TACSTD2","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.553493827251439,"GATA3","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.0917769634154631,"KRT14","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.0828754163589628,"KRT5","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.397980295301969,"KRT7","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.626056185240849,"ANKRD30A","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.637837571593155,"MLPH","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.272216255073364,"SERHL2","top_20","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
-0.0100123757851193,"ADIPOQ","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.00233110704086691,"OPRPN","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.635948363813561,"SCD","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.554294894663172,"FASN","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.11500825975804,"CEACAM6","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.298327340674086,"AGR3","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.653161951355625,"FOXA1","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.0836245402449517,"KRT23","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.707379363009651,"EPCAM","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.0731871937434004,"KRT6B","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.300050534715059,"ABCC11","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.601293905774969,"ERBB2","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.623559433216451,"TACSTD2","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.553493827251439,"GATA3","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.0917769634154631,"KRT14","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.0828754163589628,"KRT5","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.397980295301969,"KRT7","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.626056185240849,"ANKRD30A","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.637837571593155,"MLPH","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.272216255073364,"SERHL2","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.317954992891998,"ADH1B","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.279817170820709,"SERPINA3","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.691308174248158,"KRT8","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.493543011951747,"CXCL12","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.680700330049966,"PTPRC","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.568997024831864,"CCDC80","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.522829811034731,"MYO5B","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.123202587798953,"SFRP1","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.626380167518331,"CDH1","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.608813683237246,"CXCR4","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.552682041011459,"S100A14","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.635235678548291,"CD9","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.423980989895419,"TFAP2A","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.602926284988495,"CCND1","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.639179137131189,"IL7R","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.467222068693281,"AR","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.296410218719534,"PTGDS","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.561108944846746,"POSTN","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.445236515752525,"LYPD3","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.567507796945443,"LUM","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.206147385714831,"ESR1","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.294371727400954,"MS4A1","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.585168352828626,"DSP","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.435462378339207,"SFRP4","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.0705827202378018,"MZB1","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.362526934150224,"KLF5","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.0336349655130214,"MYH11","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.485795932915696,"FBLN1","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.606470826048785,"TRAC","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
0.0140402682477897,"PTN","top_50","svg","+ref, +cell type (w/o neighbourhood)","breast_sample1"
