"corr","gene","n","type","model","sample"
0.772641403434407,"EPCAM","top_20","svg","patch 192","breast_sample2"
0.691940579233356,"LYPD3","top_20","svg","patch 192","breast_sample2"
0.758960138520983,"KRT7","top_20","svg","patch 192","breast_sample2"
0.705442722465361,"SCD","top_20","svg","patch 192","breast_sample2"
0.373022869858747,"PIGR","top_20","svg","patch 192","breast_sample2"
0.489300642588398,"KRT14","top_20","svg","patch 192","breast_sample2"
0.604736812572215,"ANKRD30A","top_20","svg","patch 192","breast_sample2"
0.469733923808328,"PTN","top_20","svg","patch 192","breast_sample2"
0.798288726508638,"ABCC11","top_50","svg","patch 192","breast_sample2"
0.626697762792359,"MYBPC1","top_50","svg","patch 192","breast_sample2"
0.776654239896638,"FOXA1","top_50","svg","patch 192","breast_sample2"
0.198127980934963,"OPRPN","top_50","svg","patch 192","breast_sample2"
0.813327591955726,"SERHL2","top_50","svg","patch 192","breast_sample2"
0.750930371011522,"FASN","top_50","svg","patch 192","breast_sample2"
0.577059276101493,"MUC6","top_50","svg","patch 192","breast_sample2"
0.769160732944687,"CDH1","top_50","svg","patch 192","breast_sample2"
0.487147525796298,"MYH11","top_50","svg","patch 192","breast_sample2"
0.74014950524387,"TACSTD2","top_50","svg","patch 192","breast_sample2"
0.66381135521456,"TFAP2A","top_50","svg","patch 192","breast_sample2"
0.733835735401023,"MLPH","top_50","svg","patch 192","breast_sample2"
0.772641403434407,"EPCAM","top_50","svg","patch 192","breast_sample2"
0.691940579233356,"LYPD3","top_50","svg","patch 192","breast_sample2"
0.758960138520983,"KRT7","top_50","svg","patch 192","breast_sample2"
0.705442722465361,"SCD","top_50","svg","patch 192","breast_sample2"
0.373022869858747,"PIGR","top_50","svg","patch 192","breast_sample2"
0.489300642588398,"KRT14","top_50","svg","patch 192","breast_sample2"
0.604736812572215,"ANKRD30A","top_50","svg","patch 192","breast_sample2"
0.469733923808328,"PTN","top_50","svg","patch 192","breast_sample2"
0.366400150361088,"S100A8","top_50","svg","patch 192","breast_sample2"
0.670868213040374,"DSP","top_50","svg","patch 192","breast_sample2"
0.498060417463457,"POSTN","top_50","svg","patch 192","breast_sample2"
0.510532474865152,"KRT5","top_50","svg","patch 192","breast_sample2"
0.652407154570785,"AR","top_50","svg","patch 192","breast_sample2"
0.402999417960474,"CEACAM6","top_50","svg","patch 192","breast_sample2"
0.487581263011552,"SERPINA3","top_50","svg","patch 192","breast_sample2"
0.42475629441402,"ESR1","top_50","svg","patch 192","breast_sample2"
0.474308066438245,"SFRP1","top_50","svg","patch 192","breast_sample2"
0.683738141235135,"JUP","top_50","svg","patch 192","breast_sample2"
0.73887442901326,"CD9","top_50","svg","patch 192","breast_sample2"
0.1087913128504,"MMP1","top_50","svg","patch 192","breast_sample2"
0.807115707825028,"ERBB2","top_50","svg","patch 192","breast_sample2"
0.433406811096834,"AKR1C1","top_50","svg","patch 192","breast_sample2"
0.52919324966917,"ALDH1A3","top_50","svg","patch 192","breast_sample2"
0.633466017110738,"TRAF4","top_50","svg","patch 192","breast_sample2"
0.412562191907287,"TOP2A","top_50","svg","patch 192","breast_sample2"
0.565094968173044,"AQP3","top_50","svg","patch 192","breast_sample2"
0.611440149016998,"DSC2","top_50","svg","patch 192","breast_sample2"
0.594835738077909,"SLC5A6","top_50","svg","patch 192","breast_sample2"
0.552870798893657,"SQLE","top_50","svg","patch 192","breast_sample2"
0.307174787798388,"KRT23","top_50","svg","patch 192","breast_sample2"
0.753487399136116,"TPD52","top_50","svg","patch 192","breast_sample2"
0.478156564024296,"SDC4","top_50","svg","patch 192","breast_sample2"
0.252035563206146,"SFRP4","top_50","svg","patch 192","breast_sample2"
0.590082216714865,"RUNX1","top_50","svg","patch 192","breast_sample2"
0.635290713516148,"MDM2","top_50","svg","patch 192","breast_sample2"
0.659547055089787,"ENAH","top_50","svg","patch 192","breast_sample2"
