"variable","value"
"T--SFRP4",0.204196849318819
"T--SFRP4",0.163632022634234
"T--SFRP4",0.216880442901515
"T--SFRP4",0.183465381147074
"T--SFRP4",0.208963878629779
"T--SFRP4",0.246466911122222
"T--SFRP4",0.221536840523695
"T--SFRP4",0.309216009461039
"T--SFRP4",0.247432553699581
"T--SFRP4",0.212076023943077
"T--SFRP4",0.272083537433908
"T--SFRP4",0.270889596079528
"T--SFRP4",0.324812946747126
"T--SFRP4",0.318465173601816
"T--SFRP4",0.249117659319249
"T--SFRP4",0.243968895097779
"T--SFRP4",0.253131480784226
"T--SFRP4",0.257800469779943
"T--SFRP4",0.203020712063946
"T--SFRP4",0.293757591348652
"T--SFRP4",0.283499346640301
"T--SFRP4",0.17927151009057
"T--SFRP4",0.303645107049296
"T--SFRP4",0.287201089660793
"T--SFRP4",0.282792750818398
"T--SFRP4",0.276172315301439
"T--SFRP4",0.369470447167552
"T--SFRP4",0.231829761481835
"T--SFRP4",0.330388237643834
"T--SFRP4",0.290537637082275
"T--SFRP4",0.337141554021739
"T--SFRP4",0.29355166494086
"T--SFRP4",0.417619490444444
"T--SFRP4",0.250796829784287
"T--SFRP4",0.270128854674185
"T--SFRP4",0.330770594672638
"T--SFRP4",0.421703948133234
"T--SFRP4",0.336234242188596
"T--SFRP4",0.272709691212804
"T--SFRP4",0.275294798064565
"Macrophage--SFRP4",0.496643228138737
"Macrophage--SFRP4",0.42546425589078
"Macrophage--SFRP4",0.436273747820459
"Macrophage--SFRP4",0.351927600624655
"Macrophage--SFRP4",0.441928710248972
"Macrophage--SFRP4",0.391189976207657
"Macrophage--SFRP4",0.395637557265496
"Macrophage--SFRP4",0.472639036420175
"Macrophage--SFRP4",0.265693607683538
"Macrophage--SFRP4",0.338239166380267
"Macrophage--SFRP4",0.36522707797276
"Macrophage--SFRP4",0.348525438725549
"Macrophage--SFRP4",0.633928550954815
"Macrophage--SFRP4",0.508069435647989
"Macrophage--SFRP4",0.367308789868588
"Macrophage--SFRP4",0.413294588377301
"Macrophage--SFRP4",0.2468541442913
"Macrophage--SFRP4",0.411223362320513
"Macrophage--SFRP4",0.414573170222595
"Macrophage--SFRP4",0.307516388104649
"Macrophage--SFRP4",0.530950886130386
"Macrophage--SFRP4",0.441837523716044
"Macrophage--SFRP4",0.303664888342659
"Macrophage--SFRP4",0.396219223189067
"Macrophage--SFRP4",0.35454525734009
"Macrophage--SFRP4",0.380244070698353
"Macrophage--SFRP4",0.352270162832965
"Macrophage--SFRP4",0.431421622617434
"Macrophage--SFRP4",0.454980467081654
"Macrophage--SFRP4",0.406190826389818
"Macrophage--SFRP4",0.458597383579968
"Macrophage--SFRP4",0.455499543303401
"Macrophage--SFRP4",0.357222830150839
"Macrophage--SFRP4",0.377404420220234
"Macrophage--SFRP4",0.338016634768627
"Macrophage--SFRP4",0.379539905748538
"Macrophage--SFRP4",0.418255308625
"Macrophage--SFRP4",0.450415600872012
"Macrophage--SFRP4",0.440748840338294
"Macrophage--SFRP4",0.478648038252663
"Macrophage--SFRP4",0.396759859115108
"Macrophage--SFRP4",0.446135287540625
"Macrophage--SFRP4",0.423312641839375
"Macrophage--SFRP4",0.433753870360939
"Macrophage--SFRP4",0.413322989290123
"Macrophage--SFRP4",0.498971878425926
"Macrophage--SFRP4",0.329572594363203
"Macrophage--SFRP4",0.339855244368138
"Macrophage--SFRP4",0.451766146780746
"Macrophage--SFRP4",0.509900967668539
"Macrophage--SFRP4",0.465867171822897
"Macrophage--SFRP4",0.3333795829885
"Macrophage--SFRP4",0.292964149982276
"Macrophage--SFRP4",0.331489498535928
"Macrophage--SFRP4",0.362256631559906
"Macrophage--SFRP4",0.399199209833379
"Macrophage--SFRP4",0.314379059712338
"Macrophage--SFRP4",0.375386307646634
"Macrophage--SFRP4",0.350516895318342
"Macrophage--SFRP4",0.471660730792023
"Macrophage--SFRP4",0.469967611410899
"Macrophage--SFRP4",0.441899362915224
"Macrophage--SFRP4",0.479416196002554
"Macrophage--SFRP4",0.364690386102745
"Macrophage--SFRP4",0.511508834224487
"Macrophage--SFRP4",0.413476334590521
"Macrophage--SFRP4",0.319349154307267
"Macrophage--SFRP4",0.351868183489943
"Macrophage--SFRP4",0.350400141715464
"Macrophage--SFRP4",0.378002001708533
"Macrophage--SFRP4",0.337528065735753
"Macrophage--SFRP4",0.452804857112803
"Macrophage--SFRP4",0.438791599382459
"Macrophage--SFRP4",0.264488883227508
"Macrophage--SFRP4",0.411460052491228
"Macrophage--SFRP4",0.36505472881746
"Macrophage--SFRP4",0.450188659535379
"Macrophage--SFRP4",0.384338701261111
"Macrophage--SFRP4",0.480766105978906
"Macrophage--SFRP4",0.256528053758702
"Macrophage--SFRP4",0.425000123522972
"Macrophage--SFRP4",0.430026020569288
"Macrophage--SFRP4",0.437590108045455
"Macrophage--SFRP4",0.469723815733333
"Macrophage--SFRP4",0.510913209880952
"Macrophage--SFRP4",0.336308594898154
"Macrophage--SFRP4",0.427974982480084
"Macrophage--SFRP4",0.373274387474863
"Macrophage--SFRP4",0.471282913242482
"Macrophage--SFRP4",0.438098280778283
"Macrophage--SFRP4",0.393488586697526
"Macrophage--SFRP4",0.322022814789773
"Myoepi--SFRP4",0.19910474942784
"Myoepi--SFRP4",0.18531372038872
