"","corr","gene","n","type","model","sample"
"219",0.606953743416023,"DSC2","top_50","svg","+avgexp, +cell type (w/o neighbourhood)","breast_sample2"
"220",0.588850371203026,"SLC5A6","top_50","svg","+avgexp, +cell type (w/o neighbourhood)","breast_sample2"
"221",0.555945682316624,"SQLE","top_50","svg","+avgexp, +cell type (w/o neighbourhood)","breast_sample2"
"222",0.296049904454587,"KRT23","top_50","svg","+avgexp, +cell type (w/o neighbourhood)","breast_sample2"
"223",0.751385087209449,"TPD52","top_50","svg","+avgexp, +cell type (w/o neighbourhood)","breast_sample2"
"224",0.478715843108937,"SDC4","top_50","svg","+avgexp, +cell type (w/o neighbourhood)","breast_sample2"
"225",0.249894692931722,"SFRP4","top_50","svg","+avgexp, +cell type (w/o neighbourhood)","breast_sample2"
"226",0.581615262509191,"RUNX1","top_50","svg","+avgexp, +cell type (w/o neighbourhood)","breast_sample2"
"227",0.629228033073859,"MDM2","top_50","svg","+avgexp, +cell type (w/o neighbourhood)","breast_sample2"
"228",0.654315908390554,"ENAH","top_50","svg","+avgexp, +cell type (w/o neighbourhood)","breast_sample2"
"229",0.713430976941601,"KRT8","top_50","svg","+avgexp, +cell type (w/o neighbourhood)","breast_sample2"
"230",0.368421004288122,"LYZ","top_50","svg","+avgexp, +cell type (w/o neighbourhood)","breast_sample2"
"421",0.80201676360866,"ABCC11","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"422",0.629405886785362,"MYBPC1","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"423",0.779909734278618,"FOXA1","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"424",0.159645123134462,"OPRPN","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"425",0.818481583356966,"SERHL2","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"426",0.753010667110634,"FASN","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"427",0.570269457843642,"MUC6","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"428",0.771797880585621,"CDH1","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"429",0.493668137408467,"MYH11","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"430",0.739310386900936,"TACSTD2","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"431",0.664420050134875,"TFAP2A","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"432",0.743750456051576,"MLPH","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"433",0.779890129269877,"EPCAM","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
