"","corr","gene","n","type","model","sample"
"234",0.00248036938481036,"C5orf46","bottom_50","svg","predicted80","breast_sample2"
"235",0.246309779590054,"MAP3K8","bottom_50","svg","predicted80","breast_sample2"
"236",0.107083518030554,"PDE4A","bottom_50","svg","predicted80","breast_sample2"
"237",0.221886518610348,"RAB30","bottom_50","svg","predicted80","breast_sample2"
"238",0.122517599892068,"SOX17","bottom_50","svg","predicted80","breast_sample2"
"239",0.00023727529883193,"CD19","bottom_50","svg","predicted80","breast_sample2"
"240",0.162565947125697,"PIM1","bottom_50","svg","predicted80","breast_sample2"
"241",0.19192547204495,"PRF1","bottom_50","svg","predicted80","breast_sample2"
"242",NA,"CLEC9A","bottom_50","svg","predicted80","breast_sample2"
"243",0.215413616181099,"HAVCR2","bottom_50","svg","predicted80","breast_sample2"
"244",0.171320823155336,"MNDA","bottom_50","svg","predicted80","breast_sample2"
"245",0.0419842242190773,"CAVIN2","bottom_50","svg","predicted80","breast_sample2"
"246",0.0085779263815345,"CLIC6","bottom_50","svg","predicted80","breast_sample2"
"247",0.189379267729496,"TNFRSF17","bottom_50","svg","predicted80","breast_sample2"
"248",0.177902904185669,"CD86","bottom_50","svg","predicted80","breast_sample2"
"249",0.280876436249248,"ANKRD29","bottom_50","svg","predicted80","breast_sample2"
"250",0.0501977769679354,"KLRF1","bottom_50","svg","predicted80","breast_sample2"
"251",0.0724436712675314,"IL2RA","bottom_50","svg","predicted80","breast_sample2"
"252",0.0860641849126236,"C2orf42","bottom_50","svg","predicted80","breast_sample2"
"253",0.0146344773849813,"CTSG","bottom_50","svg","predicted80","breast_sample2"
"254",0.235550128092401,"HOXD8","bottom_50","svg","predicted80","breast_sample2"
"255",0.121340505087999,"CDC42EP1","bottom_50","svg","predicted80","breast_sample2"
"256",0.011203989635888,"CD79B","bottom_50","svg","predicted80","breast_sample2"
"257",0.147834198722467,"ITGAM","bottom_50","svg","predicted80","breast_sample2"
"258",0.108678184942839,"FOXP3","bottom_50","svg","predicted80","breast_sample2"
"259",0.140750730380855,"THAP2","bottom_50","svg","predicted80","breast_sample2"
"260",0.0805943011740334,"APOBEC3A","bottom_50","svg","predicted80","breast_sample2"
"261",-0.000828288806478593,"TAC1","bottom_50","svg","predicted80","breast_sample2"
"262",NA,"UCP1","bottom_50","svg","predicted80","breast_sample2"
"263",0.127916080076399,"RTKN2","bottom_50","svg","predicted80","breast_sample2"
"264",NA,"CEACAM8","bottom_50","svg","predicted80","breast_sample2"
"265",0.0742525147598713,"LAG3","bottom_50","svg","predicted80","breast_sample2"
"266",0.12992387984581,"SOX18","bottom_50","svg","predicted80","breast_sample2"
"267",-0.000490621380784872,"FOXC2","bottom_50","svg","predicted80","breast_sample2"
"268",0.0159614107027639,"CLECL1","bottom_50","svg","predicted80","breast_sample2"
