"","x_cord","y_cord","group_broad_type"
"400",1247.61538461538,48.0769230769231,"T"
"401",1257.45454545455,49.8636363636364,"T"
"402",1087.2,55.08,"T"
"403",1237.1875,54.5,"Plasma"
"404",1098.69230769231,56.4230769230769,"Macrophage"
"405",1119.28571428571,56.5357142857143,"Macrophage"
"406",1147.35714285714,57.8571428571428,"Macrophage"
"407",1182.08333333333,61.9166666666667,"Malignant"
"408",1163.91176470588,64.8823529411765,"Stromal"
"409",1086.5625,64.25,"DC_Mast"
"410",1073.33333333333,64.5,"T"
"411",1236.21428571429,65.3571428571429,"DC_Mast"
"412",1251.26666666667,67.8,"T"
"413",1051.36363636364,68.0909090909091,"T"
"414",1203.83333333333,69.9166666666667,"Malignant"
"415",1088.11111111111,73,"T"
"416",1220.28260869565,73.8913043478261,"Macrophage"
"417",1020,77.4736842105263,"Macrophage"
"418",1094.90909090909,80.0454545454545,"Plasma"
"419",1121.39473684211,82.6052631578947,"Macrophage"
"420",1026.72727272727,81.2727272727273,"T"
"421",1089,81,"Plasma"
"422",1013.13333333333,85.5333333333333,"Plasma"
"423",1034.89473684211,84.5789473684211,"T"
"424",1063.05,85.9,"T"
"425",1080.2,86.92,"DC_Mast"
"426",1068.53333333333,87.3333333333333,"T"
"427",1134.34482758621,88.2758620689655,"Stromal"
"428",1088.09090909091,88.3636363636364,"T"
"429",1102.36111111111,90.0833333333333,"DC_Mast"
"430",1258.9,90.1,"T"
"431",1231.9,90.95,"T"
"432",1165.60869565217,91.4347826086957,"Macrophage"
"433",1195.48,92.32,"Macrophage"
"434",1035.57142857143,93.3214285714286,"T"
"435",1045.625,93.125,"T"
"436",1264.93333333333,95.7333333333333,"T"
"437",1200.25925925926,97.8148148148148,"T"
"438",1118.15,98.65,"Stromal"
"439",1189.83333333333,99.6666666666667,"Macrophage"
"440",1106.09090909091,99.6363636363636,"Macrophage"
"441",1229.05263157895,100.947368421053,"Macrophage"
"442",1149.69230769231,100.230769230769,"Macrophage"
"443",1130.60869565217,101.913043478261,"Macrophage"
"444",1077.44,103.2,"T"
"445",1142.88888888889,102.555555555556,"T"
"446",1266.33333333333,104.333333333333,"DC_Mast"
"447",1041.61538461538,103.615384615385,"Macrophage"
"448",1070,104.5,"T"
"449",1058.61538461538,104.615384615385,"Macrophage"
"450",967.3,104.2,"Macrophage"
"451",1021.23529411765,105.882352941176,"T"
"452",1273.72222222222,104.666666666667,"T"
"453",1163.73684210526,106.578947368421,"T"
"454",1090.05263157895,109.368421052632,"T"
"455",1112.64705882353,112.529411764706,"T"
"456",1203.96153846154,112.423076923077,"Macrophage"
"457",959.842105263158,115.736842105263,"T"
"458",1260.3125,116.9375,"T"
"459",1227.09090909091,116.636363636364,"Stromal"
"460",1013.38461538462,117.615384615385,"T"
"461",1188.61538461538,118.076923076923,"Macrophage"
"462",1039.38461538462,119.230769230769,"DC_Mast"
"463",1248.86666666667,119.466666666667,"Macrophage"
"464",1046.55,120.4,"Macrophage"
"465",1097.14285714286,119.97619047619,"Stromal"
"466",1147.5,119.5,"T"
"467",1064,120.935483870968,"Stromal"
"468",998.583333333333,121.25,"Macrophage"
"469",1119.66037735849,123.603773584906,"Stromal"
"470",1032.8125,126.1875,"Macrophage"
"471",1066.9,127.625,"Stromal"
"472",1054.09090909091,128.636363636364,"T"
"473",1231.14285714286,130.52380952381,"T"
"474",1264.1875,130.5,"T"
"475",1127.39436619718,132.295774647887,"Stromal"
"476",1085.58333333333,134.833333333333,"Stromal"
"477",1005.8,136,"T"
"478",1098.69230769231,135.961538461538,"Stromal"
"479",1066.54385964912,137.912280701754,"Malignant"
"480",1116.37037037037,136.777777777778,"Stromal"
"481",1160.22727272727,138.136363636364,"T"
"482",1025.53846153846,138.153846153846,"B"
"483",1197.66666666667,139.857142857143,"T"
"484",1175.36363636364,140.454545454545,"T"
"485",1092.66666666667,140.333333333333,"Stromal"
"486",1189.63157894737,140.368421052632,"Macrophage"
"487",1225.77108433735,143.855421686747,"Stromal"
"488",1132.5,141.5,"T"
"489",1031.84210526316,144,"Macrophage"
"490",1246.13043478261,146.710144927536,"Stromal"
"491",1181.41176470588,146.117647058824,"B"
"492",1174.81818181818,147.227272727273,"T"
"493",1264.125,148.125,"T"
"494",1213.73913043478,150.04347826087,"T"
"495",1205.5,151,"T"
"496",1198.29411764706,152.117647058824,"T"
"497",1235.40740740741,153.62962962963,"Stromal"
"498",1026.7619047619,153.380952380952,"Plasma"
"499",1265.80952380952,154.142857142857,"T"
"500",1055.10344827586,155.655172413793,"Stromal"
"501",1032.80952380952,155.857142857143,"Stromal"
"502",1218.8,156,"T"
"503",1160.10344827586,157.689655172414,"T"
"504",1245.77777777778,156.222222222222,"Stromal"
"505",1005.36363636364,158.5,"Macrophage"
"506",1050.0625,162.09375,"Stromal"
