"","x_cord","y_cord","group_broad_type"
"125",1106.09090909091,99.6363636363636,"Macrophage"
"126",1298.80952380952,99.952380952381,"T"
"127",1431.14285714286,97.8571428571429,"Stromal"
"128",772.352941176471,102.470588235294,"Macrophage"
"129",924,100.5,"T"
"130",1189.83333333333,99.6666666666667,"Stromal"
"131",1229.05263157895,100.947368421053,"Stromal"
"132",735.4,101.6,"T"
"133",1077.44,103.2,"T"
"134",1130.60869565217,101.913043478261,"Macrophage"
"135",1142.88888888889,102.555555555556,"T"
"136",1149.69230769231,100.230769230769,"Stromal"
"137",1266.33333333333,104.333333333333,"Stromal"
"138",1070,104.5,"Macrophage"
"139",1183.57142857143,103.857142857143,"Macrophage"
"140",1273.72222222222,104.666666666667,"T"
"141",1405.71428571429,104.214285714286,"Stromal"
"142",491.666666666667,104.333333333333,"Stromal"
