"x","y","celltype","model"
837.380952380952,83.7142857142857,"DC_Mast","CZI minor"
829.384615384615,85.3846153846154,"T","CZI minor"
716.578947368421,86.3157894736842,"Myoepi","CZI minor"
708.441860465116,91.2093023255814,"Stromal","CZI minor"
822.666666666667,89.9166666666667,"Macrophage","CZI minor"
692.333333333333,90.3888888888889,"T","CZI minor"
759.307692307692,90.5384615384615,"T","CZI minor"
807.186440677966,91.2542372881356,"Macrophage","CZI minor"
930.483870967742,95.4193548387097,"DC_Mast","CZI minor"
794.653846153846,93.7692307692308,"T","CZI minor"
774,93.5,"T","CZI minor"
889.823529411765,96.8235294117647,"T","CZI minor"
740.434782608696,98.8260869565217,"Macrophage","CZI minor"
863.545454545455,104.974025974026,"Stromal","CZI minor"
924,100.5,"T","CZI minor"
908.846153846154,101.538461538462,"T","CZI minor"
735.4,101.6,"T","CZI minor"
772.352941176471,102.470588235294,"T","CZI minor"
715.65,107.65,"Macrophage","CZI minor"
667,108.592592592593,"T","CZI minor"
811.214285714286,107.285714285714,"Malignant","CZI minor"
804.388888888889,107.222222222222,"Malignant","CZI minor"
674.622222222222,112.911111111111,"Macrophage","CZI minor"
744.818181818182,114.090909090909,"Macrophage","CZI minor"
811.791666666667,118.5,"Malignant","CZI minor"
784.583333333333,116.708333333333,"Malignant","CZI minor"
881.794871794872,117.897435897436,"Macrophage","CZI minor"
840.909090909091,120.363636363636,"T","CZI minor"
803.941176470588,122.470588235294,"Malignant","CZI minor"
777.269841269841,125.587301587302,"Malignant","CZI minor"
689.851851851852,126.666666666667,"Macrophage","CZI minor"
832.375,128.4375,"DC_Mast","CZI minor"
806.5,129,"Stromal","CZI minor"
701.038461538462,131.653846153846,"Macrophage","CZI minor"
892.733333333333,132.133333333333,"T","CZI minor"
795.604166666667,133.770833333333,"Malignant","CZI minor"
775.854545454545,137.2,"Malignant","CZI minor"
700.823529411765,137.764705882353,"Macrophage","CZI minor"
737.5,139,"Malignant","CZI minor"
827.466666666667,138.666666666667,"T","CZI minor"
938.272727272727,144.227272727273,"Macrophage","CZI minor"
870.363636363636,145.636363636364,"T","CZI minor"
761.203125,146.59375,"Malignant","CZI minor"
795.826923076923,147.596153846154,"Malignant","CZI minor"
905.764705882353,146.588235294118,"T","CZI minor"
775.6,149.133333333333,"Malignant","CZI minor"
658.190476190476,148.333333333333,"T","CZI minor"
672.870967741935,153.032258064516,"Plasma","CZI minor"
804.5,154.125,"Macrophage","CZI minor"
663.391304347826,156.782608695652,"T","CZI minor"
792.545454545455,156.818181818182,"Stromal","CZI minor"
769.416666666667,161.166666666667,"Stromal","CZI minor"
943.857142857143,162.761904761905,"Macrophage","CZI minor"
753.090909090909,163.545454545455,"Macrophage","CZI minor"
811.578947368421,163.421052631579,"T","CZI minor"
746.619047619048,169.047619047619,"Macrophage","CZI minor"
688.785714285714,169.821428571429,"T","CZI minor"
864.1,169.1,"Macrophage","CZI minor"
909.705882352941,173.588235294118,"T","CZI minor"
820.15,180.9,"T","CZI minor"
762.303571428571,183.446428571429,"Stromal","CZI minor"
944.617647058824,183.911764705882,"DC_Mast","CZI minor"
774.5,188.166666666667,"Stromal","CZI minor"
646.758620689655,189.413793103448,"Macrophage","CZI minor"
728.848484848485,189.727272727273,"Macrophage","CZI minor"
858.357142857143,189.857142857143,"Malignant","CZI minor"
711.887323943662,196.028169014085,"Malignant","CZI minor"
682.852941176471,194.529411764706,"Malignant","CZI minor"
692.840909090909,196.931818181818,"Malignant","CZI minor"
664.2,196.566666666667,"Malignant","CZI minor"
852.5,197.041666666667,"Malignant","CZI minor"
672.039215686274,201.735294117647,"Malignant","CZI minor"
724.208333333333,201.25,"Malignant","CZI minor"
652.015384615385,201.969230769231,"Malignant","CZI minor"
906.708333333333,199.583333333333,"Macrophage","CZI minor"
759.3,199.9,"Macrophage","CZI minor"
776.583333333333,200.25,"Stromal","CZI minor"
811.615384615385,200.615384615385,"T","CZI minor"
737.714285714286,202.428571428571,"Macrophage","CZI minor"
923.214285714286,204.142857142857,"T","CZI minor"
830.1,206,"Malignant","CZI minor"
757.590909090909,206,"T","CZI minor"
794.307692307692,208.307692307692,"Stromal","CZI minor"
739.68,210.44,"Stromal","CZI minor"
701.426470588235,214.308823529412,"Malignant","CZI minor"
749.958333333333,211.791666666667,"Malignant","CZI minor"
696.48,219.94,"Stromal","CZI minor"
764.349206349206,220.857142857143,"Malignant","CZI minor"
655.098039215686,224.058823529412,"Stromal","CZI minor"
775.615384615385,224.730769230769,"Malignant","CZI minor"
755.851851851852,223.814814814815,"Malignant","CZI minor"
742.382352941176,227.823529411765,"Malignant","CZI minor"
848.615384615385,233.961538461538,"Macrophage","CZI minor"
773.571428571429,233.357142857143,"T","CZI minor"
882.904761904762,235.238095238095,"T","CZI minor"
818.125,242.5,"T","CZI minor"
715.731707317073,242.975609756098,"Stromal","CZI minor"
917,241.5,"T","CZI minor"
677.727272727273,245.136363636364,"Macrophage","CZI minor"
735.862068965517,254.051724137931,"Stromal","CZI minor"
687.689655172414,254.793103448276,"Macrophage","CZI minor"
831.333333333333,253.166666666667,"Malignant","CZI minor"
710.571428571429,256.714285714286,"Macrophage","CZI minor"
814.166666666667,259.875,"Malignant","CZI minor"
665.04,261.36,"Stromal","CZI minor"
645.375,263.5,"Stromal","CZI minor"
641.602941176471,271.588235294118,"Malignant","CZI minor"
735.611111111111,276.777777777778,"Stromal","CZI minor"
700.416666666667,278.25,"Macrophage","CZI minor"
713.055555555556,277.833333333333,"Stromal","CZI minor"
798.933333333333,280.333333333333,"Malignant","CZI minor"
835.238095238095,282.714285714286,"Malignant","CZI minor"
844,282,"Malignant","CZI minor"
950.933333333333,281.8,"T","CZI minor"
822.111111111111,282.740740740741,"Malignant","CZI minor"
751.47619047619,283.333333333333,"Macrophage","CZI minor"
958.47619047619,287.095238095238,"Macrophage","CZI minor"
