"pred_type","gene","model_id","dataset","cor_pearson","ssim"
"test","IGHG4","THItoGene","her2+",-0.0425070491716192,-0.0380326787227672
"test","IGHM","THItoGene","her2+",0.0296246939131639,0.0299302362617985
"test","IGKC","THItoGene","her2+",0.02078357543729,0.0295710406490102
"test","IGLC2","THItoGene","her2+",0.0167172309303945,0.031692648309262
"test","IGLC3","THItoGene","her2+",-0.0483278934579381,-0.0204117735876734
"test","IGLC7","THItoGene","her2+",-0.0273493364737772,-0.0211139437734516
"test","IKZF3","THItoGene","her2+",0.0429667649219389,0.0255379646460332
"test","IL10RA","THItoGene","her2+",0.0282546142021941,0.0105319848822109
"test","ILKAP","THItoGene","her2+",0.066860126839686,0.0326416022476199
"test","INAFM1","THItoGene","her2+",0.0320535355141343,0.0165453031959887
"test","INPP4B","THItoGene","her2+",0.0489874271366815,0.0198227643635721
"test","INPP5D","THItoGene","her2+",0.0373980601449242,0.0191656921262005
"test","INPP5J","THItoGene","her2+",0.0819883080795491,0.0268876147284384
"test","INTS8","THItoGene","her2+",0.14361716307015,0.0796526907486683
"test","ISG15","THItoGene","her2+",0.00829149782059376,0.0102039238402804
"test","ISLR","THItoGene","her2+",0.020128616541736,0.0150529746183823
"test","ITGA5","THItoGene","her2+",0.0628006735780214,0.0359313222166703
"test","ITGB4","THItoGene","her2+",0.0620289820856926,0.0441910288605628
"test","ITGB6","THItoGene","her2+",0.169161966760069,0.113384242627074
"test","ITSN1","THItoGene","her2+",0.0417471284203742,0.0117491785660293
"test","JAG2","THItoGene","her2+",0.0669822470352352,0.0340252807928533
"test","JAK1","THItoGene","her2+",0.069854126242224,0.0315386538363776
"test","JAK3","THItoGene","her2+",-0.00350936502178414,0.00445279903379715
"test","JCHAIN","THItoGene","her2+",0.0268593775152791,0.0311851885108703
"test","JMJD6","THItoGene","her2+",0.0804493207568495,0.0383930565534725
"test","KAT6B","THItoGene","her2+",0.0474739796357744,0.0217613485989384
"test","KATNA1","THItoGene","her2+",0.07749896578307,0.0244772046908193
"test","KCNAB2","THItoGene","her2+",0.0302508486743296,0.0119261027651057
"test","KCTD10","THItoGene","her2+",0.0905531469793481,0.0479105657267965
"test","KDM4B","THItoGene","her2+",0.119427707758076,0.0963430414210072
"test","KIAA0895L","THItoGene","her2+",0.0848391851681528,0.0238675825341307
"test","KIAA1211L","THItoGene","her2+",0.0581751737847099,0.0141311616427256
"test","KIAA1217","THItoGene","her2+",0.0862424606372966,0.0454241130060671
"test","KIAA1468","THItoGene","her2+",0.0845042759362951,0.031429782661731
"test","KIAA1715","THItoGene","her2+",0.0337772493496859,0.0105377397998476
"test","KIF13B","THItoGene","her2+",0.0546212821736828,0.0140475993428024
"test","KLF9","THItoGene","her2+",0.0460466259424347,0.013944848710705
"test","KMT2B","THItoGene","her2+",0.124903173368538,0.0915015181559178
"test","KMT2E","THItoGene","her2+",0.0446898714331327,0.0253603294185451
"test","KPNB1","THItoGene","her2+",0.09714992454354,0.0619777825464122
"test","KRAS","THItoGene","her2+",0.11792942501756,0.0595939918301063
"test","KRT10","THItoGene","her2+",0.151983540525095,0.0869828955969524
"test","KRT17","THItoGene","her2+",-0.00479908390370808,0.00393733487001293
"test","KRT8","THItoGene","her2+",0.131948484059601,0.103700275577227
"test","KRT86","THItoGene","her2+",-0.0075708474002008,-0.0172078134768731
"test","LAMB2","THItoGene","her2+",0.0917973486310683,0.0697030986305287
"test","LAMTOR2","THItoGene","her2+",0.141644960172851,0.111137045748673
"test","LANCL1","THItoGene","her2+",0.0519498507969734,0.0163243295889406
"test","LARP1B","THItoGene","her2+",0.0439762199452404,0.00867791733235129
"test","LARP7","THItoGene","her2+",0.0186637250468243,0.000287413141033766
"test","LCK","THItoGene","her2+",0.0278304416738964,0.0132563439953278
"test","LCP1","THItoGene","her2+",0.00627563800605126,-0.00445752267277281
"test","LGALS1","THItoGene","her2+",-0.00829357718124422,0.00370660052651025
"test","LIMCH1","THItoGene","her2+",0.0785672647020448,0.036757482692121
"test","LIMK1","THItoGene","her2+",0.0773359465454157,0.0539676553385973
"test","LINC00176","THItoGene","her2+",0.0572369013224128,0.0335322954393291
"test","LINGO1","THItoGene","her2+",0.0478209454518103,0.0138926497928203
"test","LLGL1","THItoGene","her2+",0.0747677769289633,0.0257965821742774
"test","LMF1","THItoGene","her2+",0.0283813835290971,0.00875749579625714
"test","LMNA","THItoGene","her2+",0.0253733156434122,0.0333489506585348
"test","LRRC8A","THItoGene","her2+",0.0564114413888074,0.0292952708390366
"test","LRWD1","THItoGene","her2+",0.0645234147811747,0.022025903835463
"test","LST1","THItoGene","her2+",0.0171013464283853,0.0123593992148041
"test","LTB4R","THItoGene","her2+",0.0723002377678548,0.0315437823963008
"test","LTBP3","THItoGene","her2+",0.0319471769149306,0.0307270560669882
"test","LTF","THItoGene","her2+",0.0486998644299498,0.046115995584422
"test","LUC7L","THItoGene","her2+",0.0812297178993236,0.0407910149142214
"test","LUC7L3","THItoGene","her2+",0.125589932465831,0.102036955698933
"test","LUM","THItoGene","her2+",0.111912176478424,0.0847249266606329
"test","LYL1","THItoGene","her2+",0.0151095881025444,0.00570974442190971
"test","MAGEF1","THItoGene","her2+",0.141139701540912,0.0754500196744224
"test","MAGI1","THItoGene","her2+",0.0232340758979199,0.0107862463933988
"test","MAGOHB","THItoGene","her2+",0.108782767416243,0.0421492174215023
"test","MAP1S","THItoGene","her2+",0.0290739314787687,0.00865650408106606
"test","MAP3K14","THItoGene","her2+",0.00310238523468398,0.00334030594442778
"test","MAP3K6","THItoGene","her2+",0.0461683586907174,0.026644146476168
"test","MAP4K2","THItoGene","her2+",0.0611848288663207,0.023870467303991
"test","MAPK9","THItoGene","her2+",0.0625503329351316,0.0160881292561688
"test","MAPKAPK5","THItoGene","her2+",0.0760961562000888,0.0310735284101675
"test","MARS","THItoGene","her2+",0.164057765946589,0.114172410223561
"test","MAVS","THItoGene","her2+",0.0757231989374264,0.0524674569253628
"test","MCTS1","THItoGene","her2+",0.0965319174328149,0.0578706510904745
"test","MED13L","THItoGene","her2+",0.0699239028541188,0.029083607362378
"test","MED25","THItoGene","her2+",0.105408343734124,0.07737105758278
"test","MEN1","THItoGene","her2+",0.0689060556704054,0.0238479474394996
"test","METTL12","THItoGene","her2+",0.105367506660357,0.0503110304513897
"test","METTL16","THItoGene","her2+",0.0437902268429516,0.0159981236402249
"test","MFAP4","THItoGene","her2+",-0.0122763618005981,-0.00466646027352932
"test","MFSD3","THItoGene","her2+",0.0598547416083703,0.0277844309032147
"test","MFSD7","THItoGene","her2+",0.0420159747814576,0.0202188378436148
"test","MGMT","THItoGene","her2+",0.0328824209736438,0.0211537818595225
"test","MGP","THItoGene","her2+",0.0894128719869027,0.0836292797631719
"test","MIB2","THItoGene","her2+",0.070842148001902,0.0331292714301399
"test","MICAL1","THItoGene","her2+",0.0257903731868147,0.0167833167410085
"test","MICALL2","THItoGene","her2+",0.0774430101076605,0.0456662938792704
"test","MID1IP1","THItoGene","her2+",0.16357743419447,0.102163538130105
"test","MIF","THItoGene","her2+",0.0389123362798777,0.0109115345122546
"test","MIIP","THItoGene","her2+",0.0672727793162674,0.036569892518749
"test","MKNK1","THItoGene","her2+",0.0753329188121082,0.0351158447082999
"test","MLLT4","THItoGene","her2+",0.0875817691500793,0.0368304594867773
"test","MLST8","THItoGene","her2+",0.0791058223267257,0.0667501582674919
"test","MMP9","THItoGene","her2+",0.00975291577092438,0.00820842732179465
"test","MORC2","THItoGene","her2+",0.109172453728735,0.0596092451891016
"test","MPND","THItoGene","her2+",0.0531624814715473,0.0290601355271532
"test","MPST","THItoGene","her2+",0.0992697754614126,0.0769736767816057
"test","MRPL2","THItoGene","her2+",0.0585162891807136,0.0225612284918391
"test","MRPL21","THItoGene","her2+",0.162799676283923,0.0969131303050489
"test","MRPL23","THItoGene","her2+",0.0413871068596632,0.0200929275032728
"test","MRPL51","THItoGene","her2+",0.173842059432782,0.136611484392521
"test","MRPL54","THItoGene","her2+",0.0535396936106671,0.0377154988571461
"test","MRPS22","THItoGene","her2+",0.0928558315022395,0.0370068752819861
"test","MS4A6A","THItoGene","her2+",0.0329428035874737,0.0200026103339449
"test","MST1R","THItoGene","her2+",0.103629166694947,0.0486952010161588
"test","MTG2","THItoGene","her2+",0.0824520308561041,0.0371478999715776
"test","MTMR12","THItoGene","her2+",0.0963018932274775,0.0493240686334645
"test","MUC1","THItoGene","her2+",0.0644162814678973,0.071697736494902
"test","MUCL1","THItoGene","her2+",0.128696042472946,0.0695719112866871
"test","MUS81","THItoGene","her2+",0.139409924042763,0.0930840636990059
"test","MVP","THItoGene","her2+",0.0780782205321733,0.073102257591349
"test","MX2","THItoGene","her2+",0.0468874634698409,0.0172971017308654
"test","MYH10","THItoGene","her2+",0.0269370810148492,0.00625233979699555
"test","MYL12B","THItoGene","her2+",0.223877130525541,0.180086059276672
"test","MYL6B","THItoGene","her2+",0.0609712919928283,0.0296446566597665
"test","MYL9","THItoGene","her2+",0.0128499127548618,0.0219807049326387
"test","MYO1G","THItoGene","her2+",0.0181972466457911,0.00690476997412427
"test","MYO9B","THItoGene","her2+",0.0786074325758677,0.0557553348071202
"test","MZT2A","THItoGene","her2+",0.128069949298283,0.12021254504477
"test","NAA10","THItoGene","her2+",0.0904016376361683,0.0663132855906033
"test","NANS","THItoGene","her2+",0.0960378033114009,0.067418380743179
"test","NCKAP1L","THItoGene","her2+",-0.00272976884577097,0.00310388659157573
"test","NCKAP5L","THItoGene","her2+",0.0149391697670859,0.00592115011436917
"test","NDRG1","THItoGene","her2+",0.116357601034976,0.0873067955106968
"test","NDUFA1","THItoGene","her2+",0.165329847964862,0.129942266358189
"test","NDUFA12","THItoGene","her2+",0.144562908786395,0.0740633782110083
"test","NDUFB2","THItoGene","her2+",0.210525382036408,0.173018592233339
"test","NDUFB3","THItoGene","her2+",0.185180958656694,0.099254993620991
"test","NDUFB9","THItoGene","her2+",0.124300908208514,0.113876228457174
"test","NDUFC1","THItoGene","her2+",0.139108230764949,0.0803624257185224
"test","NDUFS1","THItoGene","her2+",0.132593530995235,0.0684845917685342
"test","NDUFV3","THItoGene","her2+",0.0963680457232793,0.0598455667241477
"test","NEBL","THItoGene","her2+",0.116793180822339,0.0481738376022525
"test","NEK7","THItoGene","her2+",0.0653418730807453,0.0295542932354965
"test","NELFE","THItoGene","her2+",0.0693688260522727,0.0517849764801333
"test","NFATC4","THItoGene","her2+",0.0758635142061278,0.0451323303828584
"test","NFIC","THItoGene","her2+",0.0901343697098675,0.0762653492589717
"test","NINJ1","THItoGene","her2+",0.0819781094769547,0.0799983071116379
"test","NIT2","THItoGene","her2+",0.143342840766402,0.082569690924811
"test","NMRAL1","THItoGene","her2+",0.0684563850354545,0.0504185129390461
"test","NR1H2","THItoGene","her2+",0.0491469619383222,0.0265030717918488
"test","NR4A1","THItoGene","her2+",0.126751423966416,0.084315442234433
"test","NRP1","THItoGene","her2+",0.0450316297231287,0.016672607976577
"test","NSMCE1","THItoGene","her2+",0.0753442277642875,0.0525397375315974
"test","NTMT1","THItoGene","her2+",0.0227037030182505,0.0105397037727022
"test","NUP214","THItoGene","her2+",0.066994440939606,0.0301448701581296
"test","NUP93","THItoGene","her2+",0.104432470895655,0.0426279474643552
"test","NXN","THItoGene","her2+",0.0393662311156425,0.021514758145561
"test","OASL","THItoGene","her2+",0.0628306717463307,0.0293347148755011
"test","OGFRL1","THItoGene","her2+",0.0449936730092525,0.0188860570361387
"test","OPTN","THItoGene","her2+",0.0294028805369164,0.0143299176657909
"test","ORC2","THItoGene","her2+",0.0674132655609647,0.0239887601625588
"test","OSBPL8","THItoGene","her2+",0.0283179455737369,0.0135478725855919
"test","P4HA2","THItoGene","her2+",0.0453227739104328,0.0104862427253535
"test","PAF1","THItoGene","her2+",0.0157756378357956,0.0107853716017125
"test","PAFAH1B3","THItoGene","her2+",0.077630303641638,0.0540573591279976
"test","PAQR4","THItoGene","her2+",0.0981158297852572,0.0653368691858028
"test","PARN","THItoGene","her2+",0.108628543250274,0.0367483313625303
"test","PCCB","THItoGene","her2+",0.118329426502098,0.0670430421576919
"test","PCIF1","THItoGene","her2+",0.0823371011755874,0.0352224952956499
"test","PDCD5","THItoGene","her2+",0.152494351791934,0.0810069138442581
"test","PDGFRA","THItoGene","her2+",0.0055092122650405,0.00922418389296445
"test","PDGFRB","THItoGene","her2+",0.11186640887095,0.0716061007575534
"test","PER1","THItoGene","her2+",0.0591906698646727,0.0299874526644394
"test","PEX11G","THItoGene","her2+",0.0440628402298188,0.00811982794180559
"test","PEX14","THItoGene","her2+",0.0247138160990315,0.00656122641841182
"test","PGLS","THItoGene","her2+",0.0566664196928902,0.0473656395691811
"test","PHF11","THItoGene","her2+",0.0256966070229271,0.0136267168522812
"test","PHF13","THItoGene","her2+",0.0870513834476943,0.0262090241191505
"test","PHF21A","THItoGene","her2+",0.052942982802929,0.0204800457844885
"test","PHKB","THItoGene","her2+",0.107099713202815,0.0540129618293527
"test","PIGQ","THItoGene","her2+",0.109537764515927,0.0838162415967934
"test","PIH1D1","THItoGene","her2+",0.0602721212468087,0.0361242136346408
"test","PILRA","THItoGene","her2+",0.00951981969252837,0.0111472860030837
"test","PIM2","THItoGene","her2+",0.0860995320995016,0.0468903280174268
"test","PITX1","THItoGene","her2+",0.0706943435509882,0.0378501770597405
"test","PKNOX1","THItoGene","her2+",0.0696410746956393,0.0202905795072057
"test","PLAC9","THItoGene","her2+",0.0103807361204708,0.00498023868521976
"test","PLEKHO2","THItoGene","her2+",0.0431830097968968,0.0224698228631581
"test","PLIN2","THItoGene","her2+",0.0138310574754355,0.00100744467121576
"test","PLK1","THItoGene","her2+",0.117313489557954,0.0580979112487101
"test","PLK2","THItoGene","her2+",0.0867770390727893,0.0356099527458811
"test","PLLP","THItoGene","her2+",0.099881879568305,0.0405225355953048
"test","PLP2","THItoGene","her2+",0.106684578034075,0.0781596689005493
"test","PLPPR2","THItoGene","her2+",0.0956745949531453,0.0704981892837449
"test","PLSCR1","THItoGene","her2+",0.0727687425000905,0.028518395698417
"test","PLTP","THItoGene","her2+",0.0850435650632659,0.0577605971729544
"test","PLVAP","THItoGene","her2+",0.0367867456620834,0.0298568308341252
"test","PLXNA1","THItoGene","her2+",0.125683475494129,0.0697816386080327
"test","PLXND1","THItoGene","her2+",0.0837219727386617,0.0771968141033772
"test","PMP22","THItoGene","her2+",0.114481632076024,0.0630214798085589
"test","PNISR","THItoGene","her2+",0.0335587401397979,0.0185074541623104
"test","PNMT","THItoGene","her2+",0.106177439681193,0.0779776382407663
"test","PNP","THItoGene","her2+",0.0899375445252237,0.0397189650315045
"test","PNPLA6","THItoGene","her2+",0.0804737663757106,0.0503226029662219
"test","PODNL1","THItoGene","her2+",0.0362846318474335,0.0120357131001466
"test","PODXL","THItoGene","her2+",0.0493510819903517,0.0154440274763497
"test","POLR2E","THItoGene","her2+",0.0996278866567838,0.0849352985195981
"test","POLR2J","THItoGene","her2+",0.100267728372501,0.0838487130377718
"test","POR","THItoGene","her2+",0.115782322453779,0.0896560962415595
"test","POSTN","THItoGene","her2+",0.137704303570439,0.100167900366768
"test","PPHLN1","THItoGene","her2+",0.0961141673521238,0.0461689298627349
"test","PPIB","THItoGene","her2+",0.0473904478165632,0.037132251398946
"test","PPIH","THItoGene","her2+",0.12006233095378,0.0618352316304462
"test","PPM1G","THItoGene","her2+",0.128652472555162,0.0936568264781749
"test","PPP1R1A","THItoGene","her2+",0.0114353752479717,0.0153736234833843
"test","PPP1R1B","THItoGene","her2+",0.0328492341371216,0.0237398623638633
"test","PPP1R37","THItoGene","her2+",0.0497342326530494,0.0277442518051813
"test","PRKAB1","THItoGene","her2+",0.141697085802842,0.0827313161713022
"test","PRKCSH","THItoGene","her2+",0.122495720836922,0.115181182140508
"test","PROSER1","THItoGene","her2+",0.0487957748664279,0.0121110550718843
"test","PRPF6","THItoGene","her2+",0.0856131677804353,0.0630533994644337
"test","PRPSAP1","THItoGene","her2+",0.0846677095305908,0.0387472642284466
"test","PSCA","THItoGene","her2+",0.0052337889001304,0.00157069750204169
"test","PSMD4","THItoGene","her2+",0.113822570876057,0.0738139066622042
"test","PSTPIP1","THItoGene","her2+",0.00276707380486969,0.00135110796807052
"test","PTGDS","THItoGene","her2+",-0.0645158446907727,-0.0413650766284475
"test","PTOV1","THItoGene","her2+",0.103778272726069,0.0950825757772048
"test","PTP4A3","THItoGene","her2+",0.0380967271104525,0.0245818738232767
"test","PTPRC","THItoGene","her2+",0.0210134027932772,0.00873519372126503
"test","PTPRJ","THItoGene","her2+",0.0787106214442837,0.0292987183279787
"test","PTRF","THItoGene","her2+",0.0530433044759696,0.0555945962142937
"test","PTRH1","THItoGene","her2+",0.0322143552606041,0.0121313517194721
"test","PUS3","THItoGene","her2+",0.0466639171585325,0.0153811366956369
"test","PWP1","THItoGene","her2+",0.0998509718641175,0.0485961640696396
"test","PWWP2B","THItoGene","her2+",0.083170398387726,0.0646688174790308
"test","PXDN","THItoGene","her2+",0.111239840865409,0.0808945784588773
"test","PYURF","THItoGene","her2+",0.0891991546170459,0.0378735616623963
"test","QSOX1","THItoGene","her2+",0.0952889440580173,0.0808312882223704
"test","R3HDM2","THItoGene","her2+",0.111860501160768,0.0491234658307005
"test","RAB11FIP1","THItoGene","her2+",0.144387425201792,0.0941527980241723
"test","RAB3A","THItoGene","her2+",0.0514943521457227,0.0146019127438174
"test","RAB3GAP1","THItoGene","her2+",0.118718265523477,0.071300639242436
"test","RAB3IL1","THItoGene","her2+",0.0196990750122804,0.00858490294316083
"test","RABGAP1L","THItoGene","her2+",0.0507157321343149,0.0195819641783432
"test","RALBP1","THItoGene","her2+",0.0349992487791766,0.0127849835923366
"test","RALGAPA2","THItoGene","her2+",0.0443251736696912,0.0201428040437036
"test","RAMP2","THItoGene","her2+",0.00891287317930536,0.00662892011433955
"test","RAP1B","THItoGene","her2+",0.0416318137040542,0.0134687388899273
"test","RARS2","THItoGene","her2+",0.0195511511033369,0.00998324327916375
"test","RASA2","THItoGene","her2+",0.0321842149599734,0.0104726589670471
"test","RASGRP2","THItoGene","her2+",-0.00697810501446867,-0.000929037537852635
"test","RASSF3","THItoGene","her2+",0.0425031066986931,0.0202395370796167
"test","RBL1","THItoGene","her2+",0.0437683011108236,0.0179014651396598
"test","RBM42","THItoGene","her2+",0.109183716981572,0.0761151104117564
"test","RECQL4","THItoGene","her2+",0.0798689656778993,0.0337076975481912
"test","RECQL5","THItoGene","her2+",0.0746083057656739,0.0406639299606347
"test","REEP6","THItoGene","her2+",0.0614388810263909,0.034345026365466
"test","RGS1","THItoGene","her2+",0.0510847744808017,0.0176507772269759
"test","RHOB","THItoGene","her2+",0.210402518534483,0.176099655672145
"test","RIOK1","THItoGene","her2+",0.0402138792865996,0.0166830175044902
"test","RMND1","THItoGene","her2+",0.050974914677713,0.0186082766933942
"test","RNASET2","THItoGene","her2+",0.129792108345911,0.109484536111445
"test","RND3","THItoGene","her2+",0.0686123010823157,0.0240300752541889
"test","RNF135","THItoGene","her2+",0.12217515954899,0.0469960801556641
"test","RNF170","THItoGene","her2+",0.0336754641562354,0.0140765518777947
"test","RRAS","THItoGene","her2+",0.0662891175293024,0.0421201394811814
"test","RSL1D1","THItoGene","her2+",0.111453014632817,0.09448197418676
"test","RSRP1","THItoGene","her2+",0.0586979419169254,0.0381923788158491
"test","RUVBL1","THItoGene","her2+",0.126308288050124,0.06035252648977
"test","S100A14","THItoGene","her2+",0.0961295391059964,0.0765643501152172
"test","S100A9","THItoGene","her2+",0.0057837280054833,0.0162061317699357
"test","SAMM50","THItoGene","her2+",0.101137284370279,0.0627255198509671
"test","SASH1","THItoGene","her2+",0.0267119773601953,0.0128566532759982
"test","SAT1","THItoGene","her2+",0.100984051766165,0.0844674560312257
"test","SCAF1","THItoGene","her2+",0.0606900375497907,0.0403780799983039
"test","SCD","THItoGene","her2+",0.212362643775714,0.165151685037772
"test","SCNN1D","THItoGene","her2+",0.0441064327061439,0.0131334378544267
"test","SCX","THItoGene","her2+",0.0798658363198963,0.0398642101265302
"test","SDHB","THItoGene","her2+",0.136845462924922,0.0638315902895238
"test","SEC14L2","THItoGene","her2+",0.053304145443522,0.034419527978241
"test","SEC23A","THItoGene","her2+",0.0543084418766486,0.0205325778942613
"test","SEMA3B","THItoGene","her2+",0.056600869018171,0.0330849040601848
"test","SEMA4B","THItoGene","her2+",0.129747857789337,0.0623316130291112
"test","SF3B4","THItoGene","her2+",0.09284472822483,0.0555077672508001
"test","SFSWAP","THItoGene","her2+",0.0820216024236052,0.0393428392996242
"test","SGTA","THItoGene","her2+",0.0612554411068344,0.0534008400173418
"test","SH3BP5L","THItoGene","her2+",0.0684030138664788,0.0281419418249906
"test","SIGLEC1","THItoGene","her2+",0.0345144706169571,0.0168930404591254
"test","SIGMAR1","THItoGene","her2+",0.123252742364942,0.0643511200575509
"test","SLC16A2","THItoGene","her2+",0.0381552238752269,0.0101238900864446
"test","SLC16A3","THItoGene","her2+",0.0402389308185852,0.0196439832875691
"test","SLC22A18","THItoGene","her2+",0.0709549381154166,0.0304528641680053
"test","SLC25A24","THItoGene","her2+",0.103597489726816,0.0434748376072962
"test","SLC2A1","THItoGene","her2+",0.0919740898841479,0.0416120368913095
"test","SLC2A8","THItoGene","her2+",0.0775905823944409,0.0293458541995517
"test","SLC35A2","THItoGene","her2+",0.132153874002123,0.0800142559749507
"test","SLC43A1","THItoGene","her2+",0.00677745810181506,0.00288667929423898
"test","SLC4A5","THItoGene","her2+",0.0945642452451027,0.0314402571994907
"test","SLC8B1","THItoGene","her2+",0.0725486633353294,0.0386891439848868
"test","SLC9A3R2","THItoGene","her2+",0.0591663696571613,0.0348161554740792
"test","SLC9A8","THItoGene","her2+",0.0519483559640048,0.0143723529327657
"test","SLFN13","THItoGene","her2+",0.0487569214303747,0.0127435595203941
"test","SLPI","THItoGene","her2+",0.0365111045706074,0.0156140226035412
"test","SMCHD1","THItoGene","her2+",0.0450270790646013,0.0223510612306415
"test","SMG9","THItoGene","her2+",0.0855477716686607,0.0401430400820841
"test","SMYD2","THItoGene","her2+",0.0975487327801736,0.037320865642225
"test","SNAPC3","THItoGene","her2+",0.0680618792051958,0.0193075517904832
"test","SNF8","THItoGene","her2+",0.0697884806059351,0.063461857366573
"test","SNRPD3","THItoGene","her2+",0.147292676512275,0.0865338526448282
"test","SNTA1","THItoGene","her2+",0.0566813157568369,0.0185443464617767
"test","SNX33","THItoGene","her2+",0.0500973547997736,0.0183876940636203
"test","SNX8","THItoGene","her2+",0.0557194163295916,0.0227012374751277
"test","SOD3","THItoGene","her2+",0.0378351673029467,0.0218845606979807
"test","SOS2","THItoGene","her2+",0.0337629076293495,0.0121413086667411
"test","SOX4","THItoGene","her2+",0.0811374547066823,0.0781757281964424
"test","SP6","THItoGene","her2+",0.0492994501913642,0.0292483127302951
"test","SPAG9","THItoGene","her2+",0.05856187080109,0.0325705721829645
"test","SPARC","THItoGene","her2+",0.127665140546634,0.108220315762292
"test","SPIN1","THItoGene","her2+",0.100140837964932,0.0474245967330309
"test","SPSB1","THItoGene","her2+",0.0539558691665095,0.0195900034372953
"test","SRGN","THItoGene","her2+",0.0724500337259132,0.0421601344073625
"test","SRPX2","THItoGene","her2+",0.0434846459525201,0.0140223942119727
"test","SRR","THItoGene","her2+",0.106496887871911,0.0444860587980833
"test","SRRT","THItoGene","her2+",0.13717897098989,0.089026427986503
"test","SRSF1","THItoGene","her2+",0.165228216200674,0.114705005015064
"test","SRSF5","THItoGene","her2+",0.160524390130602,0.135293578041837
"test","SSSCA1","THItoGene","her2+",0.0571010217237839,0.0312141667228341
"test","STAMBP","THItoGene","her2+",0.0913224218606211,0.0356351561824678
"test","STAT5A","THItoGene","her2+",0.0189322008883539,0.0102878550219102
"test","STK17A","THItoGene","her2+",0.0118350546251009,0.00930614283034613
"test","STK4","THItoGene","her2+",0.0351494150158273,0.0108231179343163
"test","STMN1","THItoGene","her2+",0.18066094550394,0.149358021626367
"test","STRN3","THItoGene","her2+",0.0553706170716261,0.0207445777190909
"test","STT3A","THItoGene","her2+",0.0884723574246467,0.0482121175718106
"test","SUGP1","THItoGene","her2+",0.0552153494291994,0.0138100219745922
"test","SURF1","THItoGene","her2+",0.0291453384020174,0.010953621370849
"test","SVIL","THItoGene","her2+",0.0247956898417043,0.00942337371149717
"test","SYDE1","THItoGene","her2+",0.0283448406411088,0.00941737591745319
"test","SYK","THItoGene","her2+",0.0536299307690169,0.0227496592144897
"test","TACC3","THItoGene","her2+",0.106398335139338,0.0500634300591765
"test","TANC2","THItoGene","her2+",0.137360220481605,0.079845209269183
"test","TARBP1","THItoGene","her2+",0.102143349538082,0.0410948649946319
"test","TAX1BP1","THItoGene","her2+",0.118583128485558,0.0696600721825185
"test","TAX1BP3","THItoGene","her2+",0.089082973827749,0.0467631373141046
"test","TBC1D10A","THItoGene","her2+",0.0621852215838546,0.0318162415182
"test","TBC1D23","THItoGene","her2+",0.109489595105116,0.0523289478946395
"test","TBCA","THItoGene","her2+",0.0965193511700038,0.0460277464072021
"test","TBXAS1","THItoGene","her2+",0.0539460447941932,0.027261927254556
"test","TCEA2","THItoGene","her2+",0.0798383156936247,0.0319593548959733
"test","TCEA3","THItoGene","her2+",0.136570014312617,0.0929599224315556
"test","TCF25","THItoGene","her2+",0.0789753118752495,0.0662628008614705
"test","TDRD3","THItoGene","her2+",0.0530978610571275,0.0127016039863727
"test","TESK1","THItoGene","her2+",0.0951966329931312,0.0528225873062065
"test","TESMIN","THItoGene","her2+",0.108770419744424,0.0553459592745129
"test","TEX10","THItoGene","her2+",0.0708421506808854,0.0326563772229206
"test","TEX2","THItoGene","her2+",0.151220654699699,0.0921637163326204
"test","TFF3","THItoGene","her2+",0.112431331188744,0.0844948569891846
"test","TGFBR2","THItoGene","her2+",0.0321332292424123,0.0133426128448835
"test","THBS1","THItoGene","her2+",0.0968266011111414,0.0703954759666129
"test","THOC5","THItoGene","her2+",0.0738178702792466,0.0246546569785572
"test","THOC6","THItoGene","her2+",0.0619091803778911,0.020998902764193
"test","TIGD5","THItoGene","her2+",0.0572392686275202,0.031166931319273
"test","TIMP1","THItoGene","her2+",0.0440620436242308,0.0451349012147917
"test","TJP3","THItoGene","her2+",0.123413903330838,0.0618932341307666
"test","TM7SF2","THItoGene","her2+",0.0866067113776061,0.0644087356918024
"test","TMBIM6","THItoGene","her2+",0.17735952859572,0.153633915554143
"test","TMEM101","THItoGene","her2+",0.0210936285528365,0.0128525074973942
"test","TMEM123","THItoGene","her2+",0.183351603965897,0.137091864973542
"test","TMEM14B","THItoGene","her2+",0.134520760285338,0.0707277715337056
"test","TMEM160","THItoGene","her2+",0.0493747688415411,0.0398783753214242
"test","TMEM184A","THItoGene","her2+",0.0967718820482844,0.0519993693480832
"test","TMEM259","THItoGene","her2+",0.100437491526932,0.0875380768938321
"test","TMEM86A","THItoGene","her2+",0.0734360486987768,0.0447198528140139
"test","TMX1","THItoGene","her2+",0.0922831685656648,0.0400544773772824
"test","TNC","THItoGene","her2+",0.0837637946837866,0.0403923733419134
"test","TNFRSF14","THItoGene","her2+",0.0338763268852225,0.0196638835016864
"test","TNFRSF21","THItoGene","her2+",0.0375931661192898,0.0096190922322632
"test","TNFRSF4","THItoGene","her2+",0.0335910132870773,0.0164674008956355
"test","TNNT1","THItoGene","her2+",0.0830496227134963,0.0591258670389243
"test","TOM1L2","THItoGene","her2+",0.084607980132731,0.0393720498338535
"test","TP53I3","THItoGene","her2+",0.0337005659538495,0.00648473204959868
"test","TPM2","THItoGene","her2+",0.0282423062715287,0.0245370993725265
"test","TRAC","THItoGene","her2+",0.042286994207726,0.0260320841573203
"test","TRAF5","THItoGene","her2+",0.0872800234505366,0.0356797207877933
