"x","y","exprs"
6,3,-0.175853459175511
7,3,2.90231261277237
8,3,-0.313669151014139
9,3,-0.451484842852766
10,3,-0.451484842852766
11,3,-0.451484842852766
12,3,-0.451484842852766
13,3,-0.451484842852766
14,3,-0.451484842852766
15,3,-0.451484842852766
16,3,1.41760497972445
17,3,0.812274715329336
18,3,-0.313669151014139
19,3,-0.451484842852766
20,3,-0.451484842852766
21,3,-0.451484842852766
22,3,-0.313669151014139
23,3,-0.313669151014139
24,3,1.6534035471359
25,3,0.812274715329336
26,3,-0.313669151014139
27,3,-0.451484842852766
28,3,-0.451484842852766
29,3,-0.451484842852766
30,3,-0.451484842852766
31,3,-0.175853459175511
32,3,-0.451484842852766
33,3,0.443194382932646
34,3,-0.175853459175511
35,3,-0.131486716056318
36,3,0.536643331652081
37,3,-0.451484842852766
38,3,-0.451484842852766
39,3,-0.451484842852766
40,3,0.544759806153927
41,3,-0.451484842852766
42,3,-0.451484842852766
43,3,-0.451484842852766
44,3,-0.451484842852766
45,3,-0.451484842852766
46,3,-0.451484842852766
47,3,-0.451484842852766
48,3,-0.451484842852766
49,3,-0.451484842852766
50,3,-0.451484842852766
51,3,-0.451484842852766
52,3,-0.451484842852766
53,3,-0.451484842852766
54,3,-0.451484842852766
55,3,-0.451484842852766
56,3,-0.451484842852766
57,3,-0.451484842852766
58,3,-0.451484842852766
59,3,-0.451484842852766
60,3,-0.451484842852766
61,3,-0.451484842852766
62,3,-0.451484842852766
63,3,-0.451484842852766
64,3,-0.451484842852766
65,3,-0.451484842852766
66,3,-0.451484842852766
67,3,-0.451484842852766
68,3,-0.451484842852766
69,3,-0.451484842852766
70,3,-0.451484842852766
71,3,-0.451484842852766
0,4,-0.451484842852766
1,4,-0.451484842852766
2,4,-0.233052139277599
3,4,-0.451484842852766
4,4,-0.451484842852766
5,4,-0.313669151014139
6,4,-0.451484842852766
7,4,1.52477150615693
8,4,-0.451484842852766
9,4,-0.175853459175511
10,4,-0.451484842852766
11,4,-0.451484842852766
12,4,-0.451484842852766
13,4,-0.451484842852766
14,4,-0.451484842852766
15,4,-0.451484842852766
16,4,-0.313669151014139
17,4,-0.451484842852766
18,4,-0.451484842852766
19,4,-0.0952364474389708
20,4,0.180394936238285
21,4,-0.313669151014139
22,4,1.83916852974218
23,4,4.43134153779855
24,4,1.50633846596284
25,4,-0.451484842852766
26,4,-0.0952364474389708
27,4,-0.451484842852766
28,4,-0.451484842852766
29,4,-0.451484842852766
30,4,-0.451484842852766
31,4,-0.451484842852766
32,4,-0.451484842852766
33,4,0.224761679357478
34,4,-0.451484842852766
35,4,0.953173042795398
36,4,-0.0380377673368829
37,4,-0.451484842852766
38,4,-0.131486716056318
39,4,1.30942143820919
40,4,1.76415262121684
41,4,-0.313669151014139
42,4,-0.451484842852766
43,4,-0.451484842852766
44,4,-0.313669151014139
45,4,-0.451484842852766
46,4,-0.451484842852766
47,4,-0.451484842852766
48,4,-0.451484842852766
49,4,-0.451484842852766
50,4,-0.451484842852766
51,4,-0.451484842852766
52,4,-0.451484842852766
53,4,-0.451484842852766
54,4,-0.451484842852766
55,4,-0.451484842852766
56,4,-0.451484842852766
57,4,-0.451484842852766
58,4,-0.451484842852766
59,4,-0.451484842852766
60,4,-0.451484842852766
61,4,-0.451484842852766
62,4,-0.451484842852766
63,4,-0.451484842852766
64,4,-0.451484842852766
65,4,-0.451484842852766
66,4,-0.451484842852766
67,4,-0.451484842852766
68,4,-0.451484842852766
69,4,-0.451484842852766
70,4,-0.451484842852766
71,4,-0.451484842852766
0,5,-0.313669151014139
1,5,0.305378691094018
2,5,-0.175853459175511
3,5,-0.175853459175511
4,5,-0.313669151014139
5,5,-0.451484842852766
6,5,0.375409308179001
7,5,-0.451484842852766
8,5,-0.451484842852766
9,5,-0.451484842852766
10,5,-0.313669151014139
11,5,-0.451484842852766
12,5,-0.451484842852766
13,5,-0.451484842852766
14,5,-0.451484842852766
15,5,-0.451484842852766
16,5,-0.451484842852766
17,5,-0.313669151014139
18,5,1.13839104839874
19,5,1.22572179084522
20,5,2.28081513784835
21,5,0.224761679357478
22,5,1.68965381575325
23,5,-0.0952364474389708
24,5,1.72790235259949
25,5,1.16852311074313
26,5,0.630609383433271
27,5,-0.313669151014139
28,5,-0.451484842852766
29,5,-0.451484842852766
30,5,-0.451484842852766
31,5,-0.451484842852766
32,5,-0.451484842852766
33,5,0.80667361211814
34,5,-0.175853459175511
35,5,1.91978554147872
36,5,0.593842011754169
37,5,-0.451484842852766
38,5,-0.451484842852766
39,5,3.43575815170363
40,5,1.11132443064104
41,5,2.81666176216142
42,5,-0.451484842852766
43,5,-0.451484842852766
44,5,-0.451484842852766
45,5,-0.451484842852766
46,5,-0.451484842852766
47,5,-0.451484842852766
48,5,-0.451484842852766
49,5,-0.451484842852766
50,5,-0.451484842852766
51,5,-0.451484842852766
52,5,-0.451484842852766
53,5,-0.451484842852766
54,5,-0.451484842852766
55,5,-0.451484842852766
56,5,-0.451484842852766
57,5,-0.451484842852766
58,5,-0.451484842852766
59,5,-0.451484842852766
60,5,-0.451484842852766
61,5,-0.451484842852766
62,5,-0.451484842852766
63,5,-0.451484842852766
64,5,-0.451484842852766
65,5,-0.451484842852766
66,5,-0.451484842852766
67,5,-0.451484842852766
68,5,-0.451484842852766
69,5,-0.451484842852766
70,5,-0.451484842852766
71,5,-0.451484842852766
0,6,-0.451484842852766
1,6,0.180394936238285
2,6,-0.175853459175511
3,6,-0.0380377673368829
4,6,-0.451484842852766
5,6,-0.451484842852766
6,6,-0.451484842852766
7,6,-0.451484842852766
8,6,-0.451484842852766
9,6,-0.451484842852766
10,6,-0.175853459175511
11,6,-0.451484842852766
12,6,-0.451484842852766
13,6,-0.451484842852766
14,6,-0.451484842852766
15,6,-0.451484842852766
16,6,-0.451484842852766
17,6,-0.131486716056318
18,6,2.63191379463792
19,6,0.762306868998947
20,6,-0.313669151014139
21,6,1.93587482940361
22,6,3.8439588538351
23,6,1.0577740366622
24,6,4.28046953115865
25,6,1.73045407732356
26,6,-0.313669151014139
27,6,-0.0952364474389708
28,6,-0.451484842852766
29,6,-0.451484842852766
30,6,-0.451484842852766
31,6,-0.451484842852766
32,6,-0.451484842852766
33,6,1.80851936433603
34,6,1.92538664468992
35,6,0.721022761507187
36,6,0.900122560837574
37,6,-0.451484842852766
38,6,-0.451484842852766
39,6,2.06685062265179
40,6,-0.451484842852766
41,6,0.123196256136197
42,6,-0.451484842852766
43,6,-0.451484842852766
44,6,-0.451484842852766
45,6,-0.451484842852766
46,6,-0.451484842852766
47,6,-0.451484842852766
48,6,-0.451484842852766
49,6,-0.451484842852766
50,6,-0.451484842852766
51,6,-0.451484842852766
52,6,-0.451484842852766
53,6,-0.451484842852766
54,6,-0.451484842852766
55,6,-0.451484842852766
56,6,-0.451484842852766
57,6,-0.451484842852766
58,6,-0.451484842852766
59,6,-0.451484842852766
60,6,-0.451484842852766
61,6,-0.451484842852766
62,6,-0.451484842852766
63,6,-0.451484842852766
64,6,-0.451484842852766
65,6,-0.451484842852766
66,6,-0.451484842852766
67,6,-0.451484842852766
68,6,-0.451484842852766
69,6,-0.451484842852766
70,6,-0.451484842852766
71,6,-0.451484842852766
0,7,-0.451484842852766
1,7,-0.451484842852766
2,7,-0.175853459175511
3,7,-0.451484842852766
4,7,-0.451484842852766
5,7,-0.313669151014139
6,7,-0.451484842852766
7,7,-0.451484842852766
8,7,-0.451484842852766
9,7,-0.451484842852766
10,7,-0.451484842852766
11,7,-0.451484842852766
12,7,-0.451484842852766
13,7,-0.451484842852766
14,7,-0.451484842852766
15,7,-0.451484842852766
16,7,-0.451484842852766
17,7,0.305378691094018
18,7,1.45060714318628
19,7,2.70852676808021
20,7,3.19444450688961
21,7,2.3719982569026
22,7,1.79480178662299
23,7,2.08415074801329
24,7,-0.0380377673368829
25,7,0.812274715329336
26,7,1.21288985386233
27,7,1.0750741620237
28,7,-0.451484842852766
29,7,-0.451484842852766
30,7,-0.451484842852766
31,7,-0.451484842852766
32,7,-0.451484842852766
33,7,1.50633846596284
34,7,2.81812911948695
35,7,-0.175853459175511
36,7,3.53979349507462
37,7,-0.0952364474389708
38,7,-0.451484842852766
39,7,-0.451484842852766
40,7,-0.451484842852766
41,7,-0.451484842852766
42,7,-0.451484842852766
43,7,-0.451484842852766
44,7,-0.451484842852766
45,7,-0.451484842852766
46,7,-0.451484842852766
47,7,-0.451484842852766
48,7,-0.451484842852766
49,7,-0.451484842852766
50,7,-0.451484842852766
51,7,-0.451484842852766
52,7,-0.451484842852766
53,7,-0.451484842852766
54,7,-0.451484842852766
55,7,-0.451484842852766
56,7,-0.451484842852766
57,7,-0.451484842852766
58,7,-0.451484842852766
59,7,-0.451484842852766
60,7,-0.451484842852766
61,7,-0.451484842852766
62,7,-0.451484842852766
63,7,-0.451484842852766
64,7,-0.451484842852766
65,7,-0.451484842852766
66,7,-0.451484842852766
67,7,-0.451484842852766
68,7,-0.451484842852766
69,7,-0.451484842852766
70,7,-0.451484842852766
71,7,-0.451484842852766
0,8,-0.313669151014139
1,8,-0.313669151014139
2,8,-0.451484842852766
3,8,-0.313669151014139
4,8,-0.451484842852766
5,8,-0.451484842852766
6,8,-0.451484842852766
7,8,-0.451484842852766
8,8,-0.451484842852766
9,8,-0.313669151014139
10,8,-0.451484842852766
11,8,1.35793637947265
12,8,-0.313669151014139
13,8,-0.451484842852766
14,8,-0.451484842852766
15,8,-0.313669151014139
16,8,-0.451484842852766
17,8,-0.175853459175511
18,8,0.500393063034734
19,8,0.419776051298194
20,8,1.62853392427549
21,8,3.51077406022897
22,8,2.57918330291444
23,8,2.39854777159854
24,8,1.62633692937821
25,8,1.32415603100502
26,8,1.75043504350379
27,8,1.74073428958238
28,8,-0.0380377673368829
29,8,-0.451484842852766
30,8,-0.451484842852766
31,8,-0.451484842852766
32,8,-0.451484842852766
33,8,-0.313669151014139
34,8,2.54354884606792
35,8,1.11973524422725
36,8,1.7989014373332
37,8,0.0997779245017449
38,8,-0.451484842852766
39,8,-0.451484842852766
40,8,-0.451484842852766
41,8,-0.451484842852766
42,8,-0.451484842852766
43,8,-0.451484842852766
44,8,-0.313669151014139
45,8,-0.451484842852766
46,8,-0.451484842852766
47,8,-0.451484842852766
48,8,-0.451484842852766
49,8,-0.451484842852766
50,8,-0.451484842852766
51,8,-0.451484842852766
52,8,-0.451484842852766
53,8,-0.451484842852766
54,8,-0.313669151014139
55,8,-0.451484842852766
56,8,-0.451484842852766
57,8,-0.451484842852766
58,8,-0.313669151014139
59,8,-0.451484842852766
60,8,-0.451484842852766
61,8,-0.451484842852766
62,8,-0.451484842852766
63,8,-0.451484842852766
64,8,-0.451484842852766
65,8,-0.451484842852766
66,8,-0.451484842852766
67,8,-0.451484842852766
68,8,-0.451484842852766
69,8,-0.451484842852766
70,8,-0.451484842852766
71,8,-0.451484842852766
0,9,-0.0952364474389708
1,9,-0.313669151014139
2,9,-0.233052139277599
3,9,-0.0380377673368829
4,9,-0.451484842852766
5,9,-0.451484842852766
6,9,-0.451484842852766
7,9,-0.451484842852766
8,9,0.362577371196106
9,9,-0.451484842852766
10,9,-0.451484842852766
11,9,-0.313669151014139
12,9,-0.313669151014139
13,9,-0.451484842852766
14,9,-0.451484842852766
15,9,-0.451484842852766
16,9,-0.451484842852766
17,9,-0.0952364474389708
18,9,-0.451484842852766
19,9,2.74667969251049
20,9,2.57508365220422
21,9,2.84556427491303
22,9,0.926672075533512
23,9,1.61873755793812
24,9,1.91166906697687
25,9,2.10108233570639
26,9,2.93169212517716
27,9,2.73769476831922
28,9,-0.0380377673368829
29,9,-0.451484842852766
30,9,-0.451484842852766
31,9,-0.451484842852766
32,9,-0.451484842852766
33,9,-0.451484842852766
34,9,-0.451484842852766
35,9,-0.451484842852766
36,9,-0.451484842852766
37,9,-0.451484842852766
38,9,-0.451484842852766
39,9,-0.451484842852766
40,9,-0.451484842852766
41,9,-0.313669151014139
42,9,-0.451484842852766
43,9,-0.451484842852766
44,9,4.16505515587169
45,9,-0.451484842852766
46,9,0.261011947974825
47,9,0.638208754873362
48,9,-0.451484842852766
49,9,-0.451484842852766
50,9,-0.451484842852766
51,9,-0.451484842852766
52,9,-0.451484842852766
53,9,-0.451484842852766
54,9,-0.451484842852766
55,9,0.211044101644435
56,9,0.856641458448529
57,9,1.59008666076086
58,9,-0.451484842852766
59,9,-0.451484842852766
60,9,-0.451484842852766
61,9,-0.451484842852766
62,9,-0.451484842852766
63,9,-0.451484842852766
64,9,-0.451484842852766
65,9,-0.451484842852766
66,9,-0.451484842852766
67,9,-0.451484842852766
68,9,-0.451484842852766
69,9,-0.451484842852766
70,9,-0.451484842852766
71,9,-0.451484842852766
0,10,-0.175853459175511
1,10,-0.175853459175511
2,10,-0.313669151014139
3,10,-0.451484842852766
4,10,-0.451484842852766
5,10,-0.451484842852766
6,10,-0.451484842852766
7,10,-0.451484842852766
8,10,0.261011947974825
9,10,-0.451484842852766
10,10,-0.451484842852766
11,10,-0.313669151014139
12,10,-0.451484842852766
13,10,-0.451484842852766
14,10,-0.451484842852766
15,10,-0.451484842852766
16,10,-0.451484842852766
17,10,-0.451484842852766
18,10,-0.451484842852766
19,10,1.40230312259184
20,10,0.762306868998947
21,10,1.11855526441274
22,10,-0.313669151014139
23,10,0.281960359459566
24,10,3.53207881538147
25,10,4.26658958021063
26,10,-0.451484842852766
27,10,-0.451484842852766
28,10,-0.313669151014139
29,10,-0.451484842852766
30,10,-0.451484842852766
31,10,-0.451484842852766
32,10,-0.451484842852766
33,10,-0.451484842852766
34,10,-0.451484842852766
35,10,-0.451484842852766
36,10,-0.451484842852766
37,10,0.784140921213836
38,10,1.11855526441274
39,10,1.19194144237758
40,10,-0.451484842852766
41,10,-0.451484842852766
42,10,-0.451484842852766
43,10,-0.313669151014139
44,10,1.07727115692098
45,10,-0.451484842852766
46,10,1.95603581009607
47,10,3.27699404838026
48,10,-0.313669151014139
49,10,-0.451484842852766
50,10,-0.451484842852766
51,10,-0.451484842852766
52,10,-0.451484842852766
53,10,-0.451484842852766
54,10,-0.451484842852766
55,10,0.581010074771274
56,10,1.01227437871041
57,10,2.06320233652854
58,10,0.830091943752592
59,10,-0.451484842852766
60,10,-0.451484842852766
61,10,-0.451484842852766
62,10,-0.451484842852766
63,10,-0.451484842852766
64,10,-0.451484842852766
65,10,-0.451484842852766
66,10,-0.451484842852766
67,10,-0.451484842852766
68,10,-0.451484842852766
69,10,-0.451484842852766
70,10,-0.451484842852766
71,10,-0.451484842852766
0,11,-0.451484842852766
1,11,-0.0952364474389708
2,11,0.398827639813453
3,11,-0.313669151014139
4,11,-0.451484842852766
5,11,-0.451484842852766
6,11,-0.451484842852766
7,11,-0.451484842852766
8,11,-0.451484842852766
9,11,-0.451484842852766
10,11,-0.451484842852766
11,11,-0.451484842852766
12,11,-0.451484842852766
13,11,-0.451484842852766
14,11,-0.451484842852766
15,11,-0.451484842852766
16,11,-0.451484842852766
17,11,-0.175853459175511
18,11,0.144144667620938
19,11,2.75673517625868
20,11,2.32763151378341
21,11,0.224761679357478
22,11,-0.451484842852766
23,11,-0.451484842852766
24,11,0.536643331652081
25,11,4.29089355257523
26,11,-0.313669151014139
27,11,-0.313669151014139
28,11,-0.451484842852766
29,11,-0.451484842852766
30,11,-0.451484842852766
31,11,-0.451484842852766
32,11,-0.451484842852766
33,11,-0.451484842852766
34,11,-0.451484842852766
35,11,-0.451484842852766
36,11,-0.451484842852766
37,11,-0.0380377673368829
38,11,1.18947152222787
39,11,0.224761679357478
40,11,-0.451484842852766
41,11,-0.451484842852766
42,11,-0.175853459175511
43,11,3.18354509966082
44,11,1.37777216345865
45,11,-0.451484842852766
46,11,1.86170122064648
47,11,4.66573736141809
48,11,1.16292200753194
49,11,-0.0146194357024308
50,11,-0.451484842852766
51,11,-0.451484842852766
52,11,-0.451484842852766
53,11,-0.451484842852766
54,11,-0.451484842852766
55,11,-0.451484842852766
56,11,-0.313669151014139
57,11,-0.175853459175511
58,11,-0.451484842852766
59,11,-0.451484842852766
60,11,-0.451484842852766
61,11,-0.451484842852766
62,11,-0.451484842852766
63,11,-0.451484842852766
64,11,-0.451484842852766
65,11,-0.451484842852766
66,11,-0.451484842852766
67,11,-0.451484842852766
68,11,-0.451484842852766
69,11,-0.451484842852766
70,11,-0.451484842852766
71,11,-0.451484842852766
0,12,-0.451484842852766
1,12,-0.451484842852766
2,12,-0.451484842852766
3,12,-0.451484842852766
4,12,-0.313669151014139
5,12,-0.313669151014139
6,12,-0.451484842852766
7,12,-0.451484842852766
8,12,-0.451484842852766
9,12,-0.313669151014139
10,12,-0.451484842852766
11,12,-0.451484842852766
12,12,-0.451484842852766
13,12,-0.451484842852766
14,12,-0.451484842852766
15,12,0.318210628076913
16,12,-0.313669151014139
17,12,-0.451484842852766
18,12,-0.451484842852766
19,12,-0.233052139277599
20,12,4.05727591396149
21,12,3.73957964026477
22,12,1.0154055617719
23,12,-0.451484842852766
24,12,-0.451484842852766
25,12,0.362577371196106
26,12,1.15122298538163
27,12,-0.451484842852766
28,12,-0.451484842852766
29,12,-0.451484842852766
30,12,-0.451484842852766
31,12,-0.451484842852766
32,12,-0.451484842852766
33,12,-0.451484842852766
34,12,-0.451484842852766
35,12,-0.451484842852766
36,12,-0.451484842852766
37,12,-0.313669151014139
38,12,-0.451484842852766
39,12,-0.451484842852766
40,12,-0.451484842852766
41,12,-0.451484842852766
42,12,1.98833499339656
43,12,4.68602450999106
44,12,-0.313669151014139
45,12,-0.451484842852766
46,12,-0.451484842852766
47,12,0.513225000017628
48,12,0.674459023490708
49,12,-0.451484842852766
50,12,-0.451484842852766
51,12,-0.451484842852766
52,12,-0.451484842852766
53,12,-0.451484842852766
54,12,0.892891727065876
55,12,-0.313669151014139
56,12,2.00353373627675
57,12,0.398827639813453
58,12,-0.175853459175511
59,12,-0.451484842852766
60,12,-0.451484842852766
61,12,-0.451484842852766
62,12,-0.451484842852766
63,12,-0.451484842852766
64,12,-0.451484842852766
65,12,-0.451484842852766
66,12,-0.451484842852766
67,12,-0.451484842852766
68,12,-0.451484842852766
69,12,-0.451484842852766
70,12,-0.451484842852766
71,12,-0.451484842852766
0,13,-0.451484842852766
1,13,-0.451484842852766
2,13,-0.451484842852766
3,13,-0.451484842852766
4,13,-0.451484842852766
5,13,-0.451484842852766
6,13,-0.313669151014139
7,13,-0.451484842852766
8,13,-0.451484842852766
9,13,-0.451484842852766
10,13,-0.451484842852766
11,13,-0.451484842852766
12,13,-0.451484842852766
13,13,-0.451484842852766
14,13,-0.313669151014139
15,13,0.0997779245017449
16,13,0.916310058700329
17,13,0.237593616340373
18,13,-0.313669151014139
19,13,-0.451484842852766
20,13,-0.451484842852766
21,13,-0.451484842852766
22,13,-0.451484842852766
23,13,-0.451484842852766
24,13,0.237593616340373
25,13,-0.451484842852766
26,13,-0.451484842852766
27,13,-0.451484842852766
28,13,-0.451484842852766
29,13,-0.451484842852766
30,13,0.739774178094643
31,13,-0.451484842852766
32,13,-0.451484842852766
33,13,-0.451484842852766
34,13,-0.451484842852766
35,13,-0.451484842852766
36,13,-0.451484842852766
37,13,-0.451484842852766
38,13,-0.451484842852766
39,13,-0.451484842852766
40,13,-0.451484842852766
41,13,-0.451484842852766
42,13,3.39061322357863
43,13,2.84511393267028
44,13,-0.451484842852766
45,13,-0.451484842852766
46,13,-0.451484842852766
47,13,-0.451484842852766
48,13,0.144144667620938
49,13,-0.451484842852766
50,13,-0.451484842852766
51,13,-0.451484842852766
52,13,-0.451484842852766
53,13,-0.451484842852766
54,13,-0.313669151014139
55,13,2.39603240030789
56,13,3.31185876424643
57,13,1.7983209230079
58,13,1.16852311074313
59,13,-0.451484842852766
60,13,-0.451484842852766
61,13,-0.451484842852766
62,13,-0.451484842852766
63,13,-0.451484842852766
64,13,-0.451484842852766
65,13,-0.451484842852766
66,13,-0.451484842852766
67,13,-0.451484842852766
68,13,-0.451484842852766
69,13,-0.451484842852766
70,13,-0.451484842852766
71,13,-0.451484842852766
0,14,-0.451484842852766
1,14,-0.451484842852766
2,14,-0.451484842852766
3,14,-0.451484842852766
4,14,-0.175853459175511
5,14,-0.451484842852766
6,14,-0.451484842852766
7,14,-0.451484842852766
8,14,-0.451484842852766
9,14,-0.451484842852766
10,14,-0.451484842852766
11,14,-0.451484842852766
12,14,-0.451484842852766
13,14,2.79664753884088
14,14,0.916310058700328
15,14,0.479444651549993
16,14,-0.313669151014139
17,14,1.39418664809
18,14,-0.451484842852766
19,14,0.647909508794771
20,14,-0.313669151014139
21,14,0.0425792443996571
22,14,-0.451484842852766
23,14,0.341628959711365
24,14,0.123196256136197
25,14,2.79104643562968
26,14,1.5940239382361
27,14,0.375409308179001
28,14,0.950090407167964
29,14,-0.451484842852766
30,14,-0.451484842852766
31,14,-0.313669151014139
32,14,0.833223126814078
33,14,-0.451484842852766
34,14,-0.451484842852766
35,14,-0.451484842852766
36,14,-0.451484842852766
37,14,-0.451484842852766
38,14,-0.451484842852766
39,14,-0.451484842852766
40,14,0.980739572574114
41,14,4.68751750238279
42,14,-0.0645872820328206
43,14,-0.313669151014139
44,14,-0.313669151014139
45,14,-0.175853459175511
46,14,-0.451484842852766
47,14,-0.313669151014139
48,14,-0.451484842852766
49,14,-0.451484842852766
50,14,-0.451484842852766
51,14,-0.313669151014139
52,14,-0.451484842852766
53,14,-0.313669151014139
54,14,0.318210628076913
55,14,0.567292497058231
56,14,1.95245326244761
57,14,0.0997779245017449
58,14,-0.451484842852766
59,14,-0.451484842852766
60,14,-0.451484842852766
61,14,-0.451484842852766
62,14,-0.451484842852766
63,14,-0.451484842852766
64,14,-0.451484842852766
65,14,-0.451484842852766
66,14,-0.451484842852766
67,14,-0.451484842852766
68,14,-0.451484842852766
69,14,-0.451484842852766
70,14,-0.451484842852766
71,14,-0.451484842852766
0,15,-0.451484842852766
1,15,-0.451484842852766
2,15,-0.451484842852766
3,15,-0.451484842852766
4,15,-0.451484842852766
5,15,-0.451484842852766
6,15,-0.313669151014139
